Jurisdiction,Year,IPCC_cat_code,Product,tax,ets,tax_rate_excl_ex_clcu,tax_ex_rate,ets_price
Tunisia,1990,1C2A,,,,,,
Tunisia,1990,1C2B,,,,,,
Tunisia,1990,1C3,,,,,,
Tunisia,1990,2,,,,,,
Tunisia,1990,20,,,,,,
Tunisia,1990,200,,,,,,
Tunisia,1990,2000,,,,,,
Tunisia,1990,20000,,,,,,
Tunisia,1990,200000,,,,,,
Tunisia,1990,2A,,,,,,
Tunisia,1990,2A1,,,,,,
Tunisia,1990,2A2,,,,,,
Tunisia,1990,2A3,,,,,,
Tunisia,1990,2A4,,,,,,
Tunisia,1990,2A4A,,,,,,
Tunisia,1990,2A4B,,,,,,
Tunisia,1990,2A4C,,,,,,
Tunisia,1990,2A4D,,,,,,
Tunisia,1990,2B,,,,,,
Tunisia,1990,2B1,,,,,,
Tunisia,1990,2B10,,,,,,
Tunisia,1990,2B2,,,,,,
Tunisia,1990,2B3,,,,,,
Tunisia,1990,2B4,,,,,,
Tunisia,1990,2B5,,,,,,
Tunisia,1990,2B6,,,,,,
Tunisia,1990,2B7,,,,,,
Tunisia,1990,2B8,,,,,,
Tunisia,1990,2B8A,,,,,,
Tunisia,1990,2B8B,,,,,,
Tunisia,1990,2B8C,,,,,,
Tunisia,1990,2B8D,,,,,,
Tunisia,1990,2B8E,,,,,,
Tunisia,1990,2B8F,,,,,,
Tunisia,1990,2B9,,,,,,
Tunisia,1990,2B9A,,,,,,
Tunisia,1990,2B9B,,,,,,
Tunisia,1990,2C,,,,,,
Tunisia,1990,2C1,,,,,,
Tunisia,1990,2C2,,,,,,
Tunisia,1990,2C3,,,,,,
Tunisia,1990,2C4,,,,,,
Tunisia,1990,2C5,,,,,,
Tunisia,1990,2C6,,,,,,
Tunisia,1990,2C7,,,,,,
Tunisia,1990,2D,,,,,,
Tunisia,1990,2D1,,,,,,
Tunisia,1990,2D2,,,,,,
Tunisia,1990,2D3,,,,,,
Tunisia,1990,2D4,,,,,,
Tunisia,1990,2E,,,,,,
Tunisia,1990,2F,,,,,,
Tunisia,1990,2F1,,,,,,
Tunisia,1990,2F2,,,,,,
Tunisia,1990,2F3,,,,,,
Tunisia,1990,2F4,,,,,,
Tunisia,1990,2F5,,,,,,
Tunisia,1990,2F6,,,,,,
Tunisia,1990,2G,,,,,,
Tunisia,1990,2G1,,,,,,
Tunisia,1990,2G2,,,,,,
Tunisia,1990,2G3,,,,,,
Tunisia,1990,2G4,,,,,,
Tunisia,1990,2H,,,,,,
Tunisia,1990,2H1,,,,,,
Tunisia,1990,2H2,,,,,,
Tunisia,1990,2H3,,,,,,
Tunisia,1990,3,,,,,,
Tunisia,1990,3A,,,,,,
Tunisia,1990,3A1,,,,,,
Tunisia,1990,3A2,,,,,,
Tunisia,1990,3B,,,,,,
Tunisia,1990,3B1,,,,,,
Tunisia,1990,3B1A,,,,,,
Tunisia,1990,3B1B,,,,,,
Tunisia,1990,3B2,,,,,,
Tunisia,1990,3B2A,,,,,,
Tunisia,1990,3B2B,,,,,,
Tunisia,1990,3B3,,,,,,
Tunisia,1990,3B3A,,,,,,
Tunisia,1990,3B3B,,,,,,
Tunisia,1990,3B4,,,,,,
Tunisia,1990,3B4A,,,,,,
Tunisia,1990,3B4B,,,,,,
Tunisia,1990,3B5,,,,,,
Tunisia,1990,3B5A,,,,,,
Tunisia,1990,3B5B,,,,,,
Tunisia,1990,3B6,,,,,,
Tunisia,1990,3B6A,,,,,,
Tunisia,1990,3B6B,,,,,,
Tunisia,1990,3B6B1,,,,,,
Tunisia,1990,3B6B2,,,,,,
Tunisia,1990,3B6B3,,,,,,
Tunisia,1990,3B6B4,,,,,,
Tunisia,1990,3B6B5,,,,,,
Tunisia,1990,3C,,,,,,
Tunisia,1990,3C1,,,,,,
Tunisia,1990,3C2,,,,,,
Tunisia,1990,3C3,,,,,,
Tunisia,1990,3C4,,,,,,
Tunisia,1990,3C5,,,,,,
Tunisia,1990,3C6,,,,,,
Tunisia,1990,3C7,,,,,,
Tunisia,1990,3C8,,,,,,
Tunisia,1990,3D,,,,,,
Tunisia,1990,3D1,,,,,,
Tunisia,1990,3D2,,,,,,
Tunisia,1990,4,,,,,,
Tunisia,1990,4A,,,,,,
Tunisia,1990,4A1,,,,,,
Tunisia,1990,4A2,,,,,,
Tunisia,1990,4A3,,,,,,
Tunisia,1990,4B,,,,,,
Tunisia,1990,4C,,,,,,
Tunisia,1990,4C1,,,,,,
Tunisia,1990,4C2,,,,,,
Tunisia,1990,4D,,,,,,
Tunisia,1990,4D1,,,,,,
Tunisia,1990,4D2,,,,,,
Tunisia,1990,4E,,,,,,
Tunisia,1990,5,,,,,,
Tunisia,1990,5A,,,,,,
Tunisia,1990,5A1,,,,,,
Tunisia,1990,5A2,,,,,,
Tunisia,1991,0,,,,,,
Tunisia,1991,1,,,,,,
Tunisia,1991,1A,Coal/peat,,,,,
Tunisia,1991,1A,Natural gas,,,,,
Tunisia,1991,1A,Oil,,,,,
Tunisia,1991,1A1,Coal/peat,,,,,
Tunisia,1991,1A1,Natural gas,,,,,
Tunisia,1991,1A1,Oil,,,,,
Tunisia,1991,1A1A,Coal/peat,,,,,
Tunisia,1991,1A1A,Natural gas,,,,,
Tunisia,1991,1A1A,Oil,,,,,
Tunisia,1991,1A1A1,Coal/peat,,,,,
Tunisia,1991,1A1A1,Natural gas,,,,,
Tunisia,1991,1A1A1,Oil,,,,,
Tunisia,1991,1A1A2,Coal/peat,,,,,
Tunisia,1991,1A1A2,Natural gas,,,,,
Tunisia,1991,1A1A2,Oil,,,,,
Tunisia,1991,1A1A3,Coal/peat,,,,,
Tunisia,1991,1A1A3,Natural gas,,,,,
Tunisia,1991,1A1A3,Oil,,,,,
Tunisia,1991,1A1B,Coal/peat,,,,,
Tunisia,1991,1A1B,Natural gas,,,,,
Tunisia,1991,1A1B,Oil,,,,,
Tunisia,1991,1A1C,Coal/peat,,,,,
Tunisia,1991,1A1C,Natural gas,,,,,
Tunisia,1991,1A1C,Oil,,,,,
Tunisia,1991,1A2,Coal/peat,,,,,
Tunisia,1991,1A2,Natural gas,,,,,
Tunisia,1991,1A2,Oil,,,,,
Tunisia,1991,1A2A,Coal/peat,,,,,
Tunisia,1991,1A2A,Natural gas,,,,,
Tunisia,1991,1A2A,Oil,,,,,
Tunisia,1991,1A2B,Coal/peat,,,,,
Tunisia,1991,1A2B,Natural gas,,,,,
Tunisia,1991,1A2B,Oil,,,,,
Tunisia,1991,1A2C,Coal/peat,,,,,
Tunisia,1991,1A2C,Natural gas,,,,,
Tunisia,1991,1A2C,Oil,,,,,
